model_version,variation_id,vcv_accession,gene,old_classification,actual_later_classification,actual_outcome,predicted_class,pathogenic_probability,score_or_probability,correct,analysis_bucket,confidence,key_features,match_confidence,warning_flags,suspected_error_category,manual_review_status,notes,leakage_audit_status,source
V7,1949250,not recorded,ALPK1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.8977191795816901,0.8977191795816901,false,wrong high-confidence,0.8977191795816901,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1463902,not recorded,CDH2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.009443350218480829,0.009443350218480829,true,correct high-confidence,0.9905566497815191,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1943338,not recorded,DOCK8,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.003495766183212086,0.003495766183212086,true,correct high-confidence,0.9965042338167879,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2632161,not recorded,PKD1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.5570217052307858,0.5570217052307858,true,low-confidence,0.5570217052307858,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1440948,not recorded,NOTCH1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.007421686531211472,0.007421686531211472,true,correct high-confidence,0.9925783134687886,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1522840,not recorded,KCNQ2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0068913471995887,0.0068913471995887,true,correct high-confidence,0.9931086528004113,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1928899,not recorded,ALMS1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.004208072456381459,0.004208072456381459,true,correct high-confidence,0.9957919275436186,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1525694,not recorded,ACADVL,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08230632895422622,0.08230632895422622,true,correct high-confidence,0.9176936710457738,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1406975,not recorded,TYR,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.08912145587383012,0.08912145587383012,false,wrong high-confidence,0.9108785441261699,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1424478,not recorded,NACC1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3844555055711162,0.3844555055711162,false,low-confidence,0.6155444944288838,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1392647,not recorded,CAPN5,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.09649923818604884,0.09649923818604884,true,correct high-confidence,0.9035007618139511,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1477345,not recorded,KCNQ1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08638216928799206,0.08638216928799206,true,correct high-confidence,0.913617830712008,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2018557,not recorded,CTNNA1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9511299444303564,0.9511299444303564,true,correct high-confidence,0.9511299444303564,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1682408,not recorded,KARS1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.1007402875872402,0.1007402875872402,false,wrong high-confidence,0.8992597124127598,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1448642,not recorded,DNAH11,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.34449406758118695,0.34449406758118695,false,low-confidence,0.655505932418813,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1444624,not recorded,MED12,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.6230175339512716,0.6230175339512716,false,low-confidence,0.6230175339512716,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2006966,not recorded,BRCA2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.05728767455256806,0.05728767455256806,true,correct high-confidence,0.9427123254474319,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1992717,not recorded,HIVEP2,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3844555055711162,0.3844555055711162,false,low-confidence,0.6155444944288838,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2019925,not recorded,IL18BP,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08912145587383012,0.08912145587383012,true,correct high-confidence,0.9108785441261699,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1395340,not recorded,RDH12,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.003831475403637806,0.003831475403637806,true,correct high-confidence,0.9961685245963622,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1400349,not recorded,IFT172,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.00847833138855774,0.00847833138855774,true,correct high-confidence,0.9915216686114423,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2184289,not recorded,SLC10A7,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.022330121530087517,0.022330121530087517,true,correct high-confidence,0.9776698784699125,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1448524,not recorded,RECQL4,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07198124403156887,0.07198124403156887,true,correct high-confidence,0.9280187559684311,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2571477,not recorded,ATP7A,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.3099412734445553,0.3099412734445553,true,low-confidence,0.6900587265554448,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1958134,not recorded,ACO2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.10062135471730758,0.10062135471730758,true,correct high-confidence,0.8993786452826924,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2416743,not recorded,TRRAP,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.30339931876635756,0.30339931876635756,false,low-confidence,0.6966006812336425,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2044659,not recorded,CARD11,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07198124403156887,0.07198124403156887,true,correct high-confidence,0.9280187559684311,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1447107,not recorded,HRAS,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0068913471995887,0.0068913471995887,true,correct high-confidence,0.9931086528004113,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2179624,not recorded,HERC1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.06648408312570443,0.06648408312570443,true,correct high-confidence,0.9335159168742956,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2015683,not recorded,CTBP1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.5422605586418207,0.5422605586418207,false,low-confidence,0.5422605586418207,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2077650,not recorded,IRF8,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.015849397473589898,0.015849397473589898,true,correct high-confidence,0.9841506025264101,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2137780,not recorded,PMM2,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.319104986627024,0.319104986627024,true,low-confidence,0.680895013372976,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1411831,not recorded,ATM,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0068913471995887,0.0068913471995887,true,correct high-confidence,0.9931086528004113,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2229107,not recorded,ATN1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.2694509795145266,0.2694509795145266,false,low-confidence,0.7305490204854734,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2060148,not recorded,NEFL,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.004208072456381459,0.004208072456381459,true,correct high-confidence,0.9957919275436186,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2076500,not recorded,TTN,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9558977112250037,0.9558977112250037,true,correct high-confidence,0.9558977112250037,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2176669,not recorded,KMT2B,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.21331152713226584,0.21331152713226584,true,low-confidence,0.7866884728677341,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1384485,not recorded,CACNA1D,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.009443350218480829,0.009443350218480829,true,correct high-confidence,0.9905566497815191,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1430441,not recorded,RELN,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0738874206553234,0.0738874206553234,true,correct high-confidence,0.9261125793446766,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2425047,not recorded,RAB28,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.6585004734325838,0.6585004734325838,true,low-confidence,0.6585004734325838,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1478256,not recorded,SLC6A1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3424203378326788,0.3424203378326788,false,low-confidence,0.6575796621673212,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1400550,not recorded,SLC12A3,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.003769228847893471,0.003769228847893471,true,correct high-confidence,0.9962307711521066,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1973875,not recorded,PLK4,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.004156385018889586,0.004156385018889586,true,correct high-confidence,0.9958436149811104,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2162315,not recorded,SOS1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.19018666771364773,0.19018666771364773,true,correct high-confidence,0.8098133322863523,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1915106,not recorded,COL18A1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.06397633321481741,0.06397633321481741,true,correct high-confidence,0.9360236667851826,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2136952,not recorded,NFAT5,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0738874206553234,0.0738874206553234,true,correct high-confidence,0.9261125793446766,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1499270,not recorded,TFR2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07488397593894369,0.07488397593894369,true,correct high-confidence,0.9251160240610563,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2103183,not recorded,TBX20,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9643707634043326,0.9643707634043326,true,correct high-confidence,0.9643707634043326,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2035240,not recorded,HRAS,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0035879100654883657,0.0035879100654883657,true,correct high-confidence,0.9964120899345116,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1479543,not recorded,LRP2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.11829649156874039,0.11829649156874039,true,correct high-confidence,0.8817035084312597,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2214909,not recorded,ZNF469,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.319104986627024,0.319104986627024,false,low-confidence,0.680895013372976,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2132618,not recorded,TOPORS,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9554959284011917,0.9554959284011917,true,correct high-confidence,0.9554959284011917,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1350558,not recorded,CPLANE1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0702659926576246,0.0702659926576246,true,correct high-confidence,0.9297340073423754,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2061870,not recorded,RECQL4,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07627466654602061,0.07627466654602061,true,correct high-confidence,0.9237253334539794,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
